event_number, px, py, pz, E
2870 -4.35547 -4.05844 1.76635 6.20976
2870 8.89644 7.39036 -1.71074 11.6915
2870 2.34526 1.99506 -0.395265 3.10431
2871 -3.23093 7.85941 -0.446588 8.50933
2871 -0.0594824 0.199683 -0.0080375 0.208509
2871 1.94313 11.0304 2.88746 11.5665
2871 1.4315 8.38035 2.30453 8.80854
2871 -2.50693 5.50167 -0.840358 6.10404
2871 -0.499012 1.15212 -0.117345 1.26101
2871 -1.65033 -4.74254 -1.42149 5.2188
2871 -0.28669 -0.735644 -0.270638 0.834631
2871 -1.48981 -1.83832 0.307313 2.38609
2871 -1.46708 -1.60514 0.275522 2.19196
2872 -7.85796 0.765025 -2.24853 8.20907
2872 -2.79186 0.211044 -0.742482 2.8966
2872 -6.16684 8.16486 -2.48138 10.5286
2872 -5.60721 7.62891 -2.255 9.73273
2872 4.0887 1.77579 -0.373416 4.47329
2872 1.47851 0.561084 -0.163144 1.58979
2872 -12.316 3.74013 1.85862 13.0049
2872 -0.718203 0.250497 0.0989893 0.767048
2872 1.46025 -5.7204 1.19801 6.02416
2872 0.469745 -1.56136 0.314006 1.66045
2873 -4.87337 -6.80921 0.371739 8.38172
2873 -3.24181 -4.55876 0.357505 5.6053
2873 -4.5073 -7.34646 1.84778 8.81479
2873 -0.202681 -0.360028 0.063009 0.417935
2873 -7.04416 14.1832 -3.72374 16.2681
2873 -0.292505 0.544476 -0.127029 0.630991
2873 2.16183 2.76548 -0.856922 3.61326
2873 1.8934 2.23317 -0.672972 3.00415
2873 -0.893264 14.504 -4.46791 15.2028
2873 -0.155762 2.74417 -0.785434 2.85861
2874 1.82175 -10.2338 -1.27596 10.4727
2874 0.104021 -0.473481 -0.0376724 0.486235
2874 -3.2095 -5.67648 -0.405209 6.53356
2874 -1.05693 -1.71722 -0.1202 2.02
2874 1.13993 -6.836 0.60619 6.95686
2874 0.605835 -3.33301 0.215653 3.39448
2874 2.73286 -2.34502 -0.756917 3.67975
2874 0.178472 -0.122198 -0.0695319 0.227199
2874 4.45619 -2.2772 -0.188358 5.00787
2874 2.51423 -1.18601 -0.153445 2.78416
2875 6.47327 -2.82116 -1.17129 7.1578
2875 0.315958 -0.13837 -0.0271675 0.345997
2875 7.93411 -2.93807 1.86863 8.66453
2875 4.70673 -1.63402 1.08283 5.09861
2875 -0.50628 4.29344 -1.37981 4.53804
2875 -0.261446 2.46671 -0.689452 2.57456
2875 -0.577873 -2.78482 -0.352052 2.86585
2875 -0.219063 -1.49177 -0.143945 1.51463
2875 -10.592 3.74138 -0.399512 11.2404
2875 -0.70229 0.21178 -0.0218109 0.733851
2876 2.77857 2.46118 0.65354 3.76896
2876 1.07679 0.904683 0.323647 1.44315
2876 -7.61404 -4.99804 0.606364 9.12808
2876 -6.80892 -4.61158 0.498927 8.23875
2876 -1.71366 0.74285 -0.336796 1.89786
2876 -0.900449 0.458831 -0.104627 1.01601
2876 2.46772 1.5406 0.639143 2.97852
2876 1.97395 1.33116 0.432533 2.41982
2876 0.539331 1.74598 0.382583 1.867
2876 0.576623 1.45033 0.30548 1.59036
2877 -7.9369 5.62206 -0.945989 9.77225
2877 -6.69261 4.87354 -0.743697 8.31238
2877 -0.878154 -8.37766 1.39455 8.53822
2877 -0.198177 -1.37029 0.22199 1.40223
2877 10.4368 -0.243379 0.839492 10.4733
2877 2.98654 -0.0541418 0.311016 3.00318
2877 2.99841 -0.199571 0.0541921 3.00553
2877 1.36518 -0.125673 0.109116 1.37529
2877 -9.82846 10.0472 1.7738 14.1665
2877 -0.323262 0.33769 0.0833655 0.47485
2878 -7.5775 0.341127 1.54523 7.74097
2878 -5.45604 0.326874 1.03107 5.56223
2878 1.95563 -1.41337 -0.385142 2.44345
2878 0.141948 -0.0732438 -0.000171303 0.15973
2878 -3.30167 3.54622 1.18243 4.98747
2878 -0.774607 0.75084 0.230872 1.10321
2878 -8.84759 7.96642 -3.23586 12.3375
2878 -4.12621 3.82798 -1.57121 5.8436
2878 2.87225 -4.66814 0.609607 5.51479
2878 0.435925 -0.618114 0.0676401 0.759388
2879 6.69677 -7.31261 -2.9428 10.3432
2879 0.0592756 -0.0627936 -0.0127947 0.0872945
2879 -3.42835 6.47232 0.965013 7.38754
2879 -2.29258 4.10579 0.589928 4.73936
2879 9.56206 7.9509 1.37403 12.5115
2879 4.58765 3.90475 0.729515 6.06842
2879 -8.83093 -2.27259 -2.08591 9.3542
2879 -5.71093 -1.58011 -1.33494 6.074
2879 -8.48607 -6.51982 -1.67382 10.8316
2879 -3.1914 -2.48503 -0.553085 4.08244
2880 6.15391 3.30033 -1.65733 7.17702
2880 1.59827 0.93491 -0.451334 1.90584
2880 -10.6556 -5.32342 3.4713 12.4069
2880 -0.589595 -0.26483 0.205891 0.678343
2880 -7.01198 0.959435 -0.517801 7.09623
2880 -6.05969 0.707778 -0.410961 6.11471
2880 5.89054 -10.4656 -1.42061 12.0932
2880 0.0627547 -0.086541 -0.0161206 0.108108
2880 -3.74932 -2.25792 0.380693 4.39323
2880 -1.06645 -0.56754 0.135742 1.21567
2881 10.6189 -5.48594 -1.79183 12.0858
2881 3.66664 -1.85424 -0.687561 4.16595
2881 -13.2846 -4.74383 -1.10733 14.1496
2881 -3.80628 -1.43548 -0.309721 4.07974
2881 12.5466 6.67542 2.07978 14.3633
2881 4.11708 2.27086 0.656249 4.7474
2881 -1.11393 -12.2074 0.0434931 12.2582
2881 -0.47487 -4.56428 0.0749391 4.58953
2881 0.596794 9.46882 -1.91569 9.67908
2881 0.319192 6.30586 -1.35416 6.45752
2882 -0.587136 1.44412 0.0476266 1.55964
2882 -0.677358 1.34772 -0.0107767 1.5084
2882 5.66842 3.78028 -0.823217 6.86289
2882 0.689921 0.440259 -0.143129 0.830846
2882 -9.38217 -4.4934 2.63847 10.7321
2882 -3.5394 -1.63133 1.04975 4.03616
2882 -3.46964 -2.43689 -0.263533 4.24809
2882 -0.454179 -0.261113 -0.0343956 0.525016
2882 4.18925 2.69286 1.10234 5.10063
2882 1.73023 1.12458 0.368805 2.09628
2883 -4.83402 0.806418 -0.575096 4.93445
2883 -2.63162 0.4251 -0.412321 2.69743
2883 5.76946 0.516975 -0.480681 5.81249
2883 1.80618 0.105709 -0.0993833 1.812
2883 -3.09756 -5.85205 0.753689 6.66404
2883 -2.76401 -5.49988 0.705481 6.19565
2883 -0.774294 -5.70269 0.576359 5.7838
2883 -0.71212 -5.33449 0.408514 5.39729
2883 3.05034 1.0549 0.169242 3.23203
2883 2.70544 0.849227 0.0519932 2.83607
2884 -6.33006 1.77532 1.24315 6.6908
2884 -4.14223 1.11463 0.710426 4.34801
2884 1.63745 -12.6624 2.76213 13.0632
2884 0.158515 -1.3965 0.264196 1.43008
2884 8.83669 5.80361 -2.78762 10.9334
2884 1.57385 1.01941 -0.552145 1.95475
2884 1.18548 -9.52422 2.67918 9.96464
2884 0.657712 -4.53893 1.29613 4.76597
2884 -9.84878 -10.2663 -0.259992 14.229
2884 -0.453763 -0.511608 0.000195457 0.683845
2885 -1.19195 -1.15988 0.331822 1.69593
2885 -0.668769 -0.787279 0.163922 1.04591
2885 -13.8799 -3.62676 -0.370728 14.3507
2885 -0.0186182 -0.00314132 -0.00514158 0.0195689
2885 8.26723 12.6595 3.3042 15.4767
2885 1.81045 2.72555 0.656463 3.33726
2885 0.792674 -9.90323 2.91357 10.3533
2885 0.717248 -9.53636 2.93427 10.0033
2885 5.00843 -3.78116 0.67252 6.3114
2885 3.6178 -2.59492 0.51017 4.48133
2886 14.2391 -7.24494 0.771552 15.9949
2886 2.04574 -0.984036 0.114268 2.27298
2886 -1.48053 -1.38233 0.428914 2.07046
2886 -0.313913 -0.371007 0.068974 0.490862
2886 -5.32266 -2.83063 1.52566 6.21859
2886 -1.17807 -0.604441 0.397532 1.38247
2886 11.6201 -0.783846 2.13437 11.8405
2886 5.89122 -0.312616 1.03491 5.98959
2886 -0.0931068 11.7323 -1.36675 11.812
2886 -0.116337 5.87635 -0.618944 5.91
2887 -9.14582 -9.78622 -1.53194 13.482
2887 -3.4496 -3.79693 -0.628951 5.16837
2887 9.95757 2.18747 3.03653 10.6376
2887 6.68808 1.55084 2.12524 7.18695
2887 -9.32337 -4.48506 0.39499 10.3536
2887 -0.318817 -0.158709 -0.0109794 0.356305
2887 -7.56358 3.90075 0.941491 8.56212
2887 -2.78597 1.52009 0.314652 3.18925
2887 15.1135 0.654872 3.90921 15.6246
2887 0.14072 0.0142468 0.0261053 0.143828
2888 -0.335969 10.1626 1.89288 10.3428
2888 -0.0438789 0.803453 0.184308 0.825489
2888 -3.67268 -2.75786 -0.667757 4.64115
2888 -2.31444 -1.62961 -0.349971 2.85214
2888 8.33848 9.78206 -1.95666 13.0018
2888 4.08318 4.77247 -0.861463 6.33963
2888 1.87385 -4.01132 0.916205 4.52122
2888 0.555713 -1.32248 0.350503 1.47669
2888 11.0755 5.66549 2.04248 12.607
2888 0.912248 0.491248 0.202837 1.05578
2889 -4.41253 -3.21619 0.69929 5.50485
2889 -3.06059 -2.19276 0.373703 3.78352
2889 -16.0181 0.897115 -0.303981 16.0461
2889 -3.1594 0.232078 -0.036205 3.16812
2889 -0.123981 4.25459 0.458342 4.281
2889 -0.228292 3.65714 0.364815 3.68237
2889 -4.48018 -2.0543 1.25203 5.08525
2889 -3.77047 -1.6148 1.11059 4.24941
2889 -13.0973 -9.71651 1.97573 16.4272
2889 -1.77652 -1.26565 0.23815 2.19422
2890 8.24311 0.888532 -0.614466 8.3136
2890 2.19227 0.184053 -0.209419 2.20992
2890 2.81597 -9.2432 -2.44731 9.96773
2890 2.4502 -7.81816 -2.18432 8.47929
2890 -4.72276 7.91239 2.35589 9.51108
2890 -4.09381 6.68075 1.91589 8.06612
2890 16.1457 -3.03178 4.26586 16.9727
2890 2.52625 -0.445027 0.619842 2.63898
2890 10.4937 -9.67044 -3.05001 14.5924
2890 3.76298 -3.37653 -1.03546 5.16073
2891 16.3259 1.49606 1.80865 16.4938
2891 2.66182 0.204728 0.25633 2.68195
2891 -1.34201 8.70028 -2.57129 9.17101
2891 -0.2369 1.95437 -0.576577 2.05137
2891 0.870432 -9.04714 -2.54414 9.43828
2891 0.523661 -6.28949 -1.68581 6.53252
2891 -2.01287 -3.36868 0.280057 3.93422
2891 -0.424257 -0.651363 0.00344664 0.777354
2891 -16.5218 -4.37888 -0.704203 17.1067
2891 -2.06689 -0.554252 -0.0407928 2.1403
2892 2.56203 8.43983 0.147924 8.82137
2892 1.00559 3.03867 0.0703666 3.20151
2892 -3.1835 0.617287 -0.575397 3.29345
2892 -1.42363 0.363039 -0.292123 1.49795
2892 -3.01737 -13.3129 0.666442 13.6668
2892 -0.788196 -3.62734 0.243444 3.71996
2892 -2.49353 8.04764 2.08322 8.67882
2892 -0.214332 0.579428 0.137173 0.632844
2892 1.46253 11.077 1.4366 11.2652
2892 0.449882 2.93238 0.350039 2.98727
2893 -3.02242 -2.70152 -0.627793 4.10212
2893 -1.66642 -1.5478 -0.260118 2.28917
2893 13.0715 -1.39815 -3.05735 13.4969
2893 2.01674 -0.268434 -0.481834 2.0908
2893 -3.93403 2.69891 0.87896 4.85111
2893 -0.0984895 0.0672846 0.000540297 0.11928
2893 -1.94718 -1.79422 -0.256934 2.66022
2893 -1.0332 -0.937607 -0.0377964 1.39572
2893 -13.5481 -6.73076 2.59717 15.3493
2893 -1.02621 -0.53839 0.226633 1.18082
2894 4.56308 9.84626 1.61846 10.9722
2894 3.64123 7.99184 1.20127 8.86403
2894 -9.56372 4.8701 2.99399 11.1421
2894 -6.77704 3.35925 2.19163 7.87503
2894 -2.29775 -3.57838 -0.718409 4.31284
2894 -1.13742 -1.60223 -0.323823 1.99141
2894 -8.91585 15.4957 -1.27116 17.9227
2894 -0.670054 1.11301 -0.118211 1.30451
2894 1.19945 5.9964 -1.38944 6.27105
2894 0.0697592 0.235025 -0.0714318 0.255354
2895 -4.87082 12.8825 -2.96409 14.0879
2895 -1.3938 3.86415 -0.844755 4.1938
2895 3.90397 -13.5058 -3.48264 14.4837
2895 0.899565 -3.17439 -0.75251 3.38412
2895 6.36264 -3.27202 1.47782 7.3057
2895 4.25925 -2.11478 0.893414 4.83856
2895 -2.70771 4.08911 0.640125 4.94593
2895 -1.01134 1.54348 0.324124 1.87355
2895 3.40528 10.863 1.32046 11.4605
2895 2.03446 6.17626 0.794504 6.55107
2896 0.515257 9.65147 -0.745295 9.6939
2896 0.0118904 0.347393 -0.00206313 0.347602
2896 15.1116 -3.41458 0.624488 15.5051
2896 2.98907 -0.730718 0.150654 3.08078
2896 -0.767951 3.39942 0.62801 3.54121
2896 -0.0218597 0.224023 0.0607301 0.233136
2896 -12.2849 -0.186283 -1.2604 12.3508
2896 -4.13727 -0.0105709 -0.483209 4.16541
2896 -4.6729 0.791921 1.1295 4.87226
2896 -1.82289 0.284251 0.522992 1.91761
2897 -5.43537 1.21776 0.922948 5.64606
2897 -4.27426 0.971632 0.605978 4.42499
2897 -2.06901 4.93224 1.24285 5.49112
2897 -0.697845 1.84314 0.50266 2.03392
2897 2.05016 -1.07397 0.256578 2.32861
2897 1.32743 -0.614194 0.242529 1.48261
2897 10.8863 -3.30776 -2.92727 11.7482
2897 2.77707 -0.814703 -0.680627 2.97307
2897 2.12312 8.09669 0.0367481 8.37051
2897 -0.00118722 0.0153777 -0.00265405 0.0156502
2898 6.37325 -6.46662 -1.4159 9.18914
2898 1.39769 -1.34074 -0.332979 1.96519
2898 -0.562827 -5.76986 -0.885559 5.86449
2898 -0.256184 -2.2078 -0.413591 2.26077
2898 -7.87428 1.35425 -1.77909 8.18556
2898 -3.13812 0.56119 -0.794699 3.28546
2898 1.65725 1.71722 -0.421398 2.42341
2898 1.00955 1.17351 -0.337645 1.5844
2898 6.07959 1.4054 0.743695 6.28408
2898 2.57437 0.658527 0.380008 2.68429
2899 -5.40809 1.29347 0.711412 5.60594
2899 -4.6982 1.25331 0.628073 4.90289
2899 5.2816 -7.19251 0.334447 8.92969
2899 0.0999533 -0.162495 -0.00490569 0.190838
2899 15.0142 0.561875 1.59566 15.1092
2899 0.426005 0.0141941 0.0225293 0.426837
2899 -6.96711 2.57648 -1.65864 7.61117
2899 -0.247479 0.0825442 -0.0340294 0.263092
2899 -2.38192 -5.71463 1.06961 6.28288
2899 -1.99695 -5.10978 0.914132 5.56177
2900 -8.145 12.5502 1.5443 15.041
2900 -0.0513008 0.090945 0.00153402 0.104428
2900 -10.8833 1.8229 1.03184 11.083
2900 -2.49928 0.361434 0.204575 2.53355
2900 18.2893 3.40878 -0.555515 18.6126
2900 0.0766272 0.00687093 0.00240834 0.0769723
2900 -7.32994 -1.87572 -0.963475 7.62723
2900 -2.45064 -0.696087 -0.283267 2.56328
2900 1.49802 -0.867369 -0.479872 1.7963
2900 0.734236 -0.516909 -0.307493 0.949131
2901 4.64226 -3.29545 -1.36842 5.85518
2901 3.49202 -2.347 -0.96667 4.31707
2901 10.6898 2.41892 -1.76049 11.1005
2901 5.62539 1.19875 -0.990557 5.83637
2901 -4.40494 2.41957 -0.190181 5.02931
2901 -3.515 2.03421 -0.0730465 4.06184
2901 5.99579 -10.1629 -2.19611 12.0024
2901 4.13389 -6.81279 -1.43164 8.09646
2901 -0.0183113 -3.50429 0.540505 3.54577
2901 0.0130301 -0.0815335 -0.00300743 0.0826228
2902 10.0782 -4.43604 3.15822 11.4552
2902 3.27799 -1.3649 0.989322 3.68605
2902 -13.0179 -4.24863 -2.757 13.9684
2902 -5.40819 -1.72774 -1.06225 5.77598
2902 3.23215 -1.15706 0.0380147 3.43322
2902 2.72393 -1.03746 -0.0773824 2.91584
2902 -1.06097 1.79775 -0.433282 2.13197
2902 -0.168306 0.270452 -0.0135221 0.318833
2902 -5.84241 9.63064 0.448503 11.2732
2902 -2.2479 3.84005 0.128957 4.45148
2903 2.03844 10.3318 1.31443 10.6127
2903 0.638355 2.88513 0.391641 2.98075
2903 -2.29715 2.20954 0.220565 3.19494
2903 -1.25172 1.23924 0.0247368 1.76157
2903 6.37079 4.46907 -0.753405 7.81839
2903 0.648551 0.460545 -0.0339949 0.796163
2903 -1.14728 -8.72117 0.322662 8.80223
2903 -0.798532 -6.89555 0.201814 6.94456
2903 -2.09013 3.67997 -0.949266 4.33727
2903 -1.266 2.20299 -0.676786 2.62944
2904 4.44442 -15.1746 2.64492 16.0318
2904 0.281637 -0.874164 0.175275 0.934989
2904 3.33864 -11.008 3.5519 12.039
2904 1.58078 -5.0321 1.55032 5.49767
2904 -0.00748007 -2.73559 -0.507496 2.78228
2904 -0.015311 -0.631174 -0.182286 0.657147
2904 -2.72125 -11.7576 3.64257 12.6062
2904 -0.0242063 -0.132487 0.0274531 0.13745
2904 10.9961 -4.16674 2.55671 12.0339
2904 1.02678 -0.348092 0.250598 1.11276
2905 13.0127 -10.2007 1.0092 16.5652
2905 2.2107 -1.69304 0.215679 2.79287
2905 -4.74881 -1.38007 1.47028 5.15921
2905 -1.8751 -0.45894 0.556174 2.00896
2905 0.140997 -16.0353 2.39061 16.2131
2905 0.0613249 -2.36512 0.385431 2.3971
2905 2.91852 3.66951 -0.260069 4.69582
2905 0.609113 0.861179 -0.0825365 1.05804
2905 6.68198 -5.37539 -2.14559 8.84009
2905 6.44121 -5.35263 -2.10277 8.6349
2906 -0.421784 -11.5429 -1.82476 11.6938
2906 -0.125433 -1.92429 -0.301951 1.95187
2906 -1.32409 -1.31497 -0.207001 1.87755
2906 -1.0028 -1.13014 -0.0920325 1.51371
2906 1.932 -0.79905 -0.483376 2.14587
2906 0.618468 -0.179599 -0.123044 0.655666
2906 -0.0790006 -3.15935 -0.485372 3.19739
2906 0.0478621 -3.10595 -0.430178 3.13597
2906 10.961 -9.95453 -3.68363 15.258
2906 0.547897 -0.53857 -0.196243 0.792944
2907 1.77442 7.27343 -2.09892 7.7754
2907 1.26714 5.57114 -1.6818 5.95581
2907 -4.01839 -4.29311 -0.623755 5.91332
2907 -1.9857 -2.26204 -0.329054 3.02789
2907 -13.0744 3.0908 0.568803 13.4468
2907 -3.88045 0.927745 0.0960247 3.99097
2907 1.43821 1.62015 -0.304929 2.18777
2907 1.08164 1.24302 -0.114701 1.65173
2907 1.79957 0.0118713 -0.148867 1.80575
2907 0.882404 -0.0471596 -0.152067 0.896653
2908 -5.57008 -5.29913 0.342626 7.69571
2908 -1.37981 -1.34855 0.0235324 1.92951
2908 3.61641 -0.784343 -0.372974 3.71924
2908 0.324601 -0.0306509 -0.0233003 0.326876
2908 0.414527 -11.6692 -0.534573 11.6888
2908 0.118436 -3.81582 -0.0994703 3.81896
2908 -2.61106 -0.622729 -0.155286 2.68879
2908 -2.13459 -0.384569 -0.119283 2.17224
2908 4.69353 -3.13806 -0.28215 5.65298
2908 2.40889 -1.59081 -0.0491024 2.88718
2909 0.413895 3.66618 -0.0550235 3.68988
2909 0.0497867 1.01097 0.0149998 1.01231
2909 -1.25741 -1.72875 -0.473576 2.18951
2909 -0.354987 -0.550234 -0.0789913 0.659555
2909 -10.7067 -9.47699 -4.18249 14.8977
2909 -2.79414 -2.3976 -1.11719 3.84758
2909 3.59026 -0.260783 0.308779 3.61294
2909 1.10711 -0.0234344 0.0461805 1.10832
2909 3.18206 -4.34073 -0.983924 5.47134
2909 2.93596 -3.88691 -0.781168 4.93337
2910 -7.32377 5.48526 1.52385 9.2762
2910 -4.44716 3.43555 1.00131 5.70814
2910 -9.43272 4.78891 -3.23684 11.0629
2910 -1.4068 0.721989 -0.429986 1.63867
2910 -9.29685 -2.94489 -1.34823 9.84487
2910 -1.00568 -0.323771 -0.101612 1.06138
2910 0.902812 0.828163 0.102732 1.22942
2910 0.844564 0.608372 0.107297 1.04638
2910 -1.84045 0.307292 -0.0174006 1.86601
2910 -1.00534 0.26952 -0.0188848 1.04101
2911 1.62556 1.94748 0.00961187 2.53677
2911 0.882346 1.12796 0.0961564 1.4353
2911 7.19595 -7.60062 1.71649 10.6065
2911 2.53487 -2.79238 0.600421 3.81883
2911 7.20603 14.6417 1.9298 16.4326
2911 0.371946 0.8278 0.108047 0.913932
2911 2.46572 -1.51043 -0.485845 2.9321
2911 1.42495 -0.856325 -0.382682 1.70594
2911 -2.6798 -3.46848 -1.29719 4.57104
2911 -1.22293 -1.73425 -0.611643 2.20845
2912 3.14849 7.76376 1.34749 8.48556
2912 0.787613 1.8348 0.268485 2.01467
2912 -0.94839 1.37549 -0.109953 1.67437
2912 -0.233575 0.463266 -0.00883494 0.518894
2912 -5.22826 -3.83183 -0.636952 6.51332
2912 -1.1071 -0.880331 -0.109152 1.41865
2912 -5.34199 -7.36211 0.977378 9.14838
2912 -1.83967 -2.66124 0.315617 3.25057
2912 6.78542 1.19773 0.499922 6.90843
2912 2.70158 0.529123 0.268031 2.76593
2913 6.18932 1.25375 -1.29662 6.44676
2913 3.63952 0.673557 -0.67608 3.76256
2913 8.01641 -14.1814 -2.36685 16.4614
2913 0.765658 -1.31207 -0.256698 1.54067
2913 4.84307 1.01719 -1.3964 5.14198
2913 4.45856 0.96827 -1.15718 4.70695
2913 4.41841 4.62902 1.21807 6.51413
2913 2.66029 2.65647 0.767254 3.83701
2913 3.99857 6.91106 1.86136 8.19853
2913 0.222967 0.338508 0.114455 0.421191
2914 3.34969 -2.61626 -0.0314497 4.25043
2914 1.99836 -1.64021 -0.103801 2.58737
2914 4.85086 9.82471 1.02934 11.0052
2914 0.92687 1.84373 0.137012 2.06814
2914 -2.71381 5.44614 1.33937 6.2305
2914 -2.5007 4.78042 1.11608 5.50923
2914 -0.365847 -3.41242 -0.314881 3.44639
2914 -0.075718 -0.864856 -0.0138102 0.868275
2914 4.00328 6.80584 -0.802617 7.93662
2914 2.36642 4.22793 -0.472638 4.86814
2915 -4.72091 0.550505 -0.737849 4.80983
2915 -0.277248 0.053767 -0.0186198 0.283026
2915 1.26119 -10.9554 -1.15622 11.0882
2915 0.430689 -3.46962 -0.296893 3.50883
2915 1.34304 0.116675 0.287559 1.37843
2915 1.31604 0.229343 0.213741 1.35287
2915 0.0928209 -2.45948 0.0544514 2.46183
2915 0.0309106 -0.246862 -0.0316288 0.250792
2915 13.2 -4.04685 -3.85514 14.3345
2915 5.52045 -1.76303 -1.56049 6.00156
2916 -0.862644 -3.6915 -0.148132 3.79385
2916 -0.505871 -1.80972 -0.0234059 1.87924
2916 -0.979603 -10.2125 -0.179721 10.2609
2916 -0.172799 -2.4974 -0.049218 2.50386
2916 -0.0860888 11.4074 -1.9193 11.5681
2916 -0.0256994 0.575603 -0.0751596 0.581058
2916 -6.6545 5.1334 -1.52083 8.54091
2916 -1.86514 1.39678 -0.485643 2.38025
2916 -2.09569 0.722719 -0.289363 2.23561
2916 -1.72553 0.724966 -0.26134 1.88979
2917 6.56686 7.56619 2.4881 10.3229
2917 4.49516 5.10759 1.58604 6.98638
2917 3.81225 1.76614 -0.576258 4.24082
2917 0.592232 0.225943 -0.0581941 0.636534
2917 -1.3857 -7.5432 1.59907 7.83435
2917 -0.114777 -0.515727 0.0802483 0.534404
2917 -4.18614 0.263234 -1.28059 4.38554
2917 -0.608079 0.0495452 -0.13434 0.62471
2917 -13.8458 -7.3247 3.13447 15.9744
2917 -1.89431 -1.05112 0.407668 2.20442
2918 0.746889 -8.28291 -0.339891 8.32345
2918 0.458281 -4.77008 -0.0972539 4.79303
2918 -2.17696 0.0269351 -0.267263 2.19347
2918 -1.42794 0.105514 -0.24172 1.4521
2918 -2.84257 -4.6049 0.777558 5.46717
2918 -2.09251 -3.51666 0.685761 4.14919
2918 -9.34531 7.7798 -2.10587 12.3408
2918 -2.06982 1.64406 -0.474498 2.68556
2918 -11.8731 -5.94377 -3.10239 13.6353
2918 -1.58299 -0.794067 -0.363353 1.80788
2919 2.13077 -1.89066 0.550593 2.90137
2919 1.18401 -1.12519 0.228894 1.64934
2919 10.8711 -8.80867 -1.13651 14.038
2919 4.36518 -3.54648 -0.371347 5.63651
2919 -8.40343 1.73334 -1.14939 8.65697
2919 -1.84706 0.395408 -0.31546 1.91507
2919 -9.11547 5.42189 2.79886 10.9692
2919 -4.78896 2.88339 1.57184 5.80679
2919 8.56015 -15.6105 -4.02039 18.2518
2919 0.957634 -1.82038 -0.494219 2.11544
2920 -3.71232 6.3006 2.03976 7.59207
2920 -0.286762 0.417503 0.146633 0.527297
2920 -5.16283 0.0770963 1.16349 5.29287
2920 -0.923789 0.0478061 0.161629 0.93904
2920 -7.32464 7.14795 1.70325 10.3752
2920 -0.656558 0.586984 0.137064 0.891294
2920 1.25867 -12.8281 -3.73502 13.4199
2920 0.650146 -5.94543 -1.7993 6.24566
2920 3.26762 1.20754 -0.0796368 3.48451
2920 0.255999 0.0597087 -0.0233343 0.263904
2921 -1.07147 8.7761 -2.48481 9.18381
2921 -0.0984044 0.712141 -0.240518 0.758074
2921 -3.45235 0.613149 0.473563 3.53821
2921 -0.932368 0.106265 0.165416 0.952872
2921 16.2833 6.08648 -5.21986 18.1505
2921 0.149707 0.0619677 -0.0610586 0.173149
2921 2.48446 2.23721 0.959267 3.4782
2921 0.627926 0.566709 0.172792 0.863312
2921 11.4896 -2.04761 0.46818 11.68
2921 3.37711 -0.561714 0.0758023 3.42435
2922 -2.67573 4.70222 0.192699 5.41365
2922 -1.39503 2.36888 0.0108079 2.74915
2922 -4.43323 1.07395 0.023214 4.56152
2922 -0.648684 0.201899 0.0320952 0.680135
2922 0.829979 6.80818 0.566824 6.88196
2922 0.951421 6.69806 0.552294 6.7878
2922 -7.418 5.7758 -1.1133 9.4671
2922 -2.75177 2.23131 -0.464185 3.57302
2922 -3.81962 4.6749 -0.770018 6.08581
2922 -0.420303 0.561106 -0.053987 0.703143
2923 -8.42543 -2.47295 -1.44603 8.89913
2923 -0.343061 -0.0752622 -0.0695423 0.358039
2923 -6.50313 -2.40757 1.48048 7.09077
2923 -1.51559 -0.538666 0.406558 1.65906
2923 -2.51445 1.68302 -0.303992 3.04096
2923 -0.85591 0.656914 -0.0680603 1.08109
2923 4.17907 -6.11955 1.42795 7.5467
2923 0.3899 -0.594074 0.0966872 0.717143
2923 -14.6889 3.98463 2.66794 15.4518
2923 -1.86518 0.534056 0.299716 1.96314
2924 -0.477875 2.49782 0.546662 2.60122
2924 -0.290535 1.16146 0.322997 1.24006
2924 -0.586236 -8.42283 -1.5281 8.58037
2924 -0.163487 -1.5215 -0.276484 1.55503
2924 5.67384 4.39573 -0.278522 7.1828
2924 0.897037 0.759075 -0.0659541 1.17695
2924 -1.91325 4.51357 -0.775743 4.96332
2924 -0.800828 1.91488 -0.417093 2.11709
2924 -6.46866 7.17787 2.25809 9.92292
2924 -6.53983 7.06882 2.29987 9.90086
2925 -6.86007 -3.54381 -0.695219 7.75257
2925 -1.10655 -0.622813 -0.0837818 1.27255
2925 -8.5212 -6.2502 1.13023 10.6279
2925 -5.85993 -4.31053 0.665937 7.30499
2925 -4.53681 13.0485 3.43573 14.2355
2925 -0.0939658 0.335462 0.087354 0.359159
2925 -3.50239 -2.88686 1.17054 4.68731
2925 -1.88524 -1.64831 0.717221 2.60489
2925 0.554422 -12.8127 -1.15425 12.8765
2925 0.15743 -5.71686 -0.521737 5.74277
2926 -9.82466 4.83776 -2.08879 11.1486
2926 -1.09602 0.490936 -0.238409 1.22439
2926 7.96982 -4.39362 -1.61701 9.2432
2926 7.83548 -4.30477 -1.7239 9.10481
2926 -1.64689 -9.19716 0.918792 9.38851
2926 -0.559226 -3.55487 0.318756 3.61268
2926 15.2183 -0.0228111 1.19033 15.2648
2926 3.47011 0.0525089 0.300256 3.48347
2926 11.364 -11.2263 1.25101 16.023
2926 0.946257 -0.962041 0.0715029 1.35131
2927 6.83393 -3.65052 0.759783 7.78499
2927 0.0942874 -0.0552997 -0.00471672 0.109409
